stop_id,stop_name,stop_lat,stop_lon
4052744,"Zutphen, Revelhorst",52.117466,6.215926
4052745,"Zutphen, Revelhorst",52.118652,6.215977
4052746,"Zutphen, Lansinkweg",52.115706,6.223281
4052747,"Doetinchem, Sportpark Zuid",51.961982,6.272724
4052748,"Zutphen, Prins Bernhardlaan",52.144655,6.209652
4052749,"Keijenborg, Ottenkampweg",52.026916,6.293926
4052750,"Keijenborg, Ottenkampweg",52.02691,6.293562
4052751,"Keijenborg, Hoegenstraat",52.021416,6.293815
4052752,"Hummelo, Brede school",52.001492,6.228052
4052753,"Doetinchem, Slingeland Ziekenhuis",51.975953,6.287744
4052754,"Doetinchem, Kruisberg",51.981656,6.289547
4052755,"Doetinchem, Woonboulevard",51.948583,6.275936
4052756,"Hummelo, Zelhemseweg",52.001947,6.237163
4052757,"Hoog-Keppel, Hessenweg",52.003212,6.195491
4052758,"Hoog-Keppel, Hessenweg",52.00272,6.197798
4052759,"Almen, Kapelweg",52.165119,6.292247
4052760,"Doetinchem, De Ketting",51.952284,6.278657
4052761,"Doetinchem, De Ketting",51.952323,6.27825
4052762,"Eefde, Damlaan",52.154984,6.236029
4052763,"Eefde, Damlaan",52.155142,6.236573
4052764,"Kilder, Hoofdstraat",51.93806,6.230384
4052765,"Doetinchem, De Vijverberg (Stadion)",51.954257,6.308344
4052766,"Doetinchem, De Vijverberg (Stadion)",51.954778,6.308413
4052767,"Toldijk, Lamstraat",52.037052,6.216346
4052768,"Doetinchem, Kajuitstraat",51.947138,6.294525
4052769,"Toldijk, Zonnebrug",52.04612,6.220436
4052770,"Toldijk, Zonnebrug",52.04482,6.21993
4052771,"Eefde, Het Hart",52.170091,6.226362
4052772,"Doetinchem, Kruisberg",51.981648,6.289459
4052773,"Doetinchem, Station De Huet",51.959251,6.259386
4052774,"Eefde, Mastlerweg",52.159769,6.250501
4052775,"Eefde, Mastlerweg",52.159541,6.249737
4052776,"Kilder, Hoofdstraat",51.938078,6.230442
4052777,"Kilder, Dorp",51.935997,6.232235
4052778,"Kilder, Dorp",51.935862,6.232378
4052779,"Toldijk, Tolbrug",52.030189,6.214456
4052780,"Toldijk, Tolbrug",52.030219,6.214136
4052781,"Toldijk, Lamstraat",52.037848,6.216959
4052782,"'s-Heerenberg, Busstation",51.876337,6.247481
4052783,"'s-Heerenberg, Busstation",51.876445,6.247454
4052784,"'s-Heerenberg, Bergherveld",51.877807,6.255395
4052785,"'s-Heerenberg, Hangaarts",51.881889,6.258757
4052786,"Gorssel, Quatre Bras",52.186466,6.209941
4052787,"Gorssel, Quatre Bras",52.186346,6.210392
4052788,"Gorssel, Kolkweg",52.192343,6.203658
4052789,"'s-Heerenberg, Hangaarts",51.882568,6.259322
4052790,"Zeddam, Tolhuis",51.897328,6.258068
4052791,"Drempt, De Braamberg",52.005782,6.17171
4052792,"Drempt, De Braamberg",52.005256,6.17508
4052793,"Baak, Covikseweg",52.07142,6.20406
4052794,"Baak, Helmichstraat",52.076433,6.224968
4052795,"Baak, Helmichstraat",52.076227,6.224775
4052796,"Wichmond, Broekweg",52.096668,6.219641
4052797,"Wichmond, Van den Brink",52.075559,6.267182
4052798,"Wichmond, Dorpsstraat",52.08977,6.257495
4052799,"Wichmond, Dorpsstraat",52.089598,6.257609
4052800,"Velswijk, Velswijk",52.010219,6.305081
4052801,"Zelhem, Wittebrink",52.004314,6.286376
4052802,"Zelhem, Wittebrink",52.004451,6.286102
4052803,"Doetinchem, Den Ooiman",51.975273,6.270745
4052804,"Langerak, Langerak",51.983915,6.258264
4052805,"Langerak, Langerak",51.984445,6.257008
4052806,"Laag-Keppel, Manege",51.989327,6.248353
4052807,"Zutphen, Van der Capellenlaan",52.15201,6.209217
4052808,"Zutphen, Van der Capellenlaan",52.153131,6.210875
4052809,"Zutphen, Weg naar Laren",52.149641,6.206062
4052810,"Zutphen, Weg naar Laren",52.150379,6.207215
4052811,"Zutphen, 's-Heerensteen",52.145154,6.203729
4052812,"Zutphen, Berkelsingel",52.142748,6.202108
4052813,"Zutphen, Rijkenhage",52.142771,6.197477
4052814,"Zutphen, Station",52.1443,6.193414
4052815,"Zutphen, Station",52.144154,6.193703
4052816,"Zutphen, Station",52.144022,6.193234
4052817,"Zutphen, Station",52.144244,6.19369
4052818,"Zutphen, Laan naar Eme",52.1278,6.198213
4052819,"Zutphen, De Waarden",52.12666,6.194015
4052820,"Zutphen, Weerdslag",52.123939,6.195061
4052821,"Zutphen, De Brink",52.123279,6.19816
4052822,"Zutphen, Arnold Kaldenbachstraat",52.137864,6.210345
4052823,"Zeddam, Hertenkamp",51.904111,6.257342
4052824,"Zeddam, Hertenkamp",51.904208,6.257547
4052825,"'s Heerenberg, Grensstraat",51.869592,6.262483
4052826,"Zeddam, Tolhuis",51.897486,6.257417
4052827,"'s-Heerenberg, Busstation",51.876337,6.247481
4052828,"'s-Heerenberg, Slotlaan",51.877625,6.238414
4052829,"'s-Heerenberg, Slotlaan",51.87758,6.238472
4052830,"'s-Heerenberg, 't Goor",51.876852,6.256887
4052831,"'s-Heerenberg, 't Goor",51.877015,6.257849
4052832,"Lengel, De Kapelhoek",51.878208,6.26541
4052833,"Lengel, De Kapelhoek",51.878374,6.266125
4052834,"Stokkum, Lange Heg",51.883746,6.22723
4052835,"Stokkum, Lange Heg",51.883963,6.227031
4052836,"'s Heerenberg, Transportweg",51.873855,6.28477
4052837,"Stokkum, Dorp",51.876675,6.220446
4052838,"Stokkum, Dorp",51.876711,6.220462
4052839,"'s Heerenberg, Grensstraat",51.869692,6.262368
4052840,"Zutphen, Van Suchtelenstraat",52.150597,6.218499
4052841,"Zutphen, Crematorium De Omarming",52.151115,6.231586
4052842,"Zutphen, Oude Begraafplaats",52.141951,6.211954
4052843,"Loerbeek, 't Heuveltje",51.915351,6.195058
4052844,"Beek, Kerk",51.90765,6.190836
4052845,"Beek, Kerk",51.907768,6.190751
4052846,"Doetinchem, Karel Doormanstraat",51.975006,6.318202
4052847,"Doetinchem, Karel Doormanstraat",51.974898,6.318287
4052848,"Doetinchem, Van Starkenborghstraat",51.975868,6.316037
4052849,"Doetinchem, Rozengaardseweg",51.967527,6.295287
4052850,"Doetinchem, Raadhuisstraat",51.966043,6.29418
4052851,"Doetinchem, Raadhuisstraat",51.965947,6.2938
4052852,"Doetinchem, Eduard Schilderinkstraat",51.971259,6.314631
4052853,"Didam, De Linde",51.94711,6.130772
4052854,"Doetinchem, Eduard Schilderinkstraat",51.971973,6.315345
4052855,"Doetinchem, Burg. Kehrerstraat",51.967785,6.311751
4052856,"Doetinchem, Burg. Kehrerstraat",51.967945,6.311973
4052857,"Doetinchem, Zuivelweg",51.966539,6.312497
4052858,"Doetinchem, Zuivelweg",51.966595,6.313385
4052859,"Doetinchem, Watertoren",51.952145,6.304795
4052860,"Doetinchem, Station",51.958041,6.295663
4052861,"Doetinchem, Station",51.95804,6.295764
4052862,"Doetinchem, Station",51.958031,6.295851
4052863,"Doetinchem, Station",51.958039,6.295939
4052864,"Doetinchem, Station",51.958029,6.296041
4052865,"Doetinchem, Gemeentehuis",51.962607,6.292146
4052866,"Doetinchem, Gemeentehuis",51.962546,6.291985
4052867,"Doetinchem, Tweede Loolaan",51.971928,6.276878
4052868,"Doetinchem, Tweede Loolaan",51.971547,6.277424
4052869,"Doetinchem, Den Ooiman",51.974802,6.271332
4052870,"Warnsveld, Kerkhofweg/GGNet",52.130558,6.242955
4052871,"Warnsveld, Dreiumme",52.136101,6.228279
4052872,"Toldijk, Kruisbrinkseweg",52.053622,6.22094
4052873,"Eefde, Rustoordlaan",52.161928,6.22403
4052874,"Eefde, Rustoordlaan",52.162107,6.224209
4052875,"Eefde, Het Spijk",52.166816,6.225584
4052876,"Eefde, Het Spijk",52.166646,6.225478
4052877,"Eefde, Het Hart",52.170279,6.226467
4052878,"Eefde, Teenkweg",52.173851,6.223465
4052879,"Eefde, Teenkweg",52.173704,6.223842
4052880,"Eefde, Vredenhof",52.181748,6.214971
4052881,"Eefde, Vredenhof",52.182326,6.21466
4052882,"Almen, Vunderingweg",52.162228,6.296471
4052883,"Almen, Kapelweg",52.165173,6.292161
4052884,"Doetinchem, Havenstraat",51.94866,6.302164
4052885,"Doetinchem, Havenstraat",51.948752,6.301991
4052886,"Doetinchem, Loolaan",51.972776,6.28717
4052887,"'s-Heerenberg, Logistiekstraat",51.877594,6.267039
4052888,"'s-Heerenberg, Logistiekstraat",51.876943,6.267534
4052889,"Slangenburg, Kasteel Slangenburg",51.959533,6.35977
4052890,"Slangenburg, Kasteel Slangenburg",51.959615,6.359539
4052891,"Terborg, De Hamaker",51.922299,6.361086
4052892,"Gaanderen, Beekstraat",51.926413,6.353789
4052893,"Gaanderen, Beekstraat",51.9269,6.35252
4052894,"Almen, De Hoofdige Boer",52.157498,6.302586
4052895,"Almen, Van Wassenaerlaan",52.158415,6.299053
4052896,"Azewijn, Laakweg",51.885157,6.306464
4052897,"Braamt, Stroombroek",51.933657,6.272965
4052898,"Braamt, Buiting",51.924335,6.269466
4052899,"Braamt, Buiting",51.924094,6.269214
4052900,"Netterden, Emmerikseweg",51.856412,6.313164
4052901,"Netterden, Emmerikseweg",51.856088,6.313244
4052902,"Azewijn, Laakweg",51.885149,6.306333
4052903,"Almen, Vunderingweg",52.162291,6.296385
4052904,"Zelhem, Schildersoord",52.01063,6.351483
4052905,"Zelhem, Zonnekamp",52.008465,6.349077
4052906,"Zelhem, Zonnekamp",52.008411,6.349163
4052907,"Zelhem, Ambachtsweg",51.998861,6.354055
4052908,"Zelhem, Ambachtsweg",51.998862,6.353837
4052909,"Zelhem, Brinkweg",52.003631,6.355512
4052910,"Zelhem, Brinkweg",52.003722,6.355296
4052911,"Zelhem, Cosmeastraat",52.009926,6.340747
4052912,"Zelhem, Cosmeastraat",52.009972,6.340661
4052913,"Zelhem, Zevenweg",52.006381,6.340119
4052914,"Zelhem, Zevenweg",52.006398,6.34025
4052915,"Zelhem, Kerkwijk",52.005768,6.354627
4052916,"Zelhem, Kerkwijk",52.005849,6.354585
4052917,"Zelhem, Dennenhoeve",52.002237,6.393013
4052918,"Zelhem, Dennenhoeve",52.002263,6.393115
4052919,"Zelhem, De Betteld",52.003059,6.384176
4052920,"Zelhem, De Betteld",52.003149,6.384149
4052921,"Etten, Slingerparallel",51.91433,6.336494
4052922,"Etten, Slingerparallel",51.913541,6.337306
4052923,"Etten, Ulftsestraat",51.915068,6.342963
4052924,"Etten, Ulftsestraat",51.914997,6.342918
4052925,"Silvolde, De Schuylenburgh",51.912658,6.375644
4052926,"Silvolde, De Schuylenburgh",51.912658,6.375644
4052927,"Silvolde, Galgenberg",51.904122,6.387024
4052928,"Silvolde, Galgenberg",51.90405,6.386978
4052929,"Silvolde, Roomberg",51.90728,6.383461
4052930,"Silvolde, Roomberg",51.907369,6.383521
4052931,"Silvolde, Markt",51.911501,6.380749
4052932,"Silvolde, Markt",51.911707,6.380841
4052933,"Silvolde, De Lovink",51.916757,6.374644
4052934,"Silvolde, De Lovink",51.916683,6.374904
4052935,"Almen, Van Wassenaerlaan",52.158306,6.299139
4052936,"Almen, De Hoofdige Boer",52.157395,6.30308
4052937,"Terborg, Station",51.922283,6.364153
4052938,"Terborg, Kerk",51.91903,6.35536
4052939,"Terborg, Kerk",51.918984,6.355476
4052940,"Terborg, Antonia",51.921935,6.359421
4052941,"Doetinchem, Ettenseweg/A18",51.943879,6.31008
4052942,"Terborg, De Kameleon",51.920044,6.358784
4052943,"Terborg, De Kameleon",51.920007,6.358899
4052944,"Terborg, De Hamaker",51.922623,6.361049
4052945,"Silvolde, De Belterman",51.910832,6.39492
4052946,"Silvolde, De Belterman",51.910831,6.395065
4052947,"Silvolde, Doctor Dreesstraat",51.914123,6.384281
4052948,"Doetinchem, Ettenseweg/A18",51.945079,6.309523
4052949,"Silvolde, Terborgseveld",51.915479,6.371563
4052950,"Laren, Dorpsstraat",52.193335,6.365233
4052951,"Laren, Dorpsstraat",52.193418,6.365016
4052952,"Laren, Stoomdijk",52.196507,6.350091
4052953,"Laren, Stoomdijk",52.196448,6.350631
4052954,"Gaanderen, Slakweg",51.930032,6.341057
4052955,"Gaanderen, Slakweg",51.930213,6.340887
4052956,"Ulft, Berghseweg",51.888401,6.376316
4052957,"Ulft, Berghseweg",51.888205,6.376138
4052958,"Ulft, Debbeshoek",51.891098,6.377306
4052959,"Ulft, Debbeshoek",51.891332,6.37734
4052960,"Gaanderen, Winkelcentrum",51.92873,6.345275
4052961,"Ulft, DRU-Laan",51.895846,6.379241
4052962,"Ulft, Thorbeckestraat",51.89878,6.377751
4052963,"Ulft, Thorbeckestraat",51.898653,6.377821
4052964,"Ulft, Schoolstraat",51.901097,6.374765
4052965,"Ulft, Schoolstraat",51.900962,6.37482
4052966,"Gaanderen, Winkelcentrum",51.928837,6.344347
4052967,"Westendorp, Boesvelderdijk",51.950475,6.413309
4052968,"Braamt, Stroombroek",51.933763,6.273272
4052969,"Ulft, Riezenweg",51.905052,6.364011
4052970,"Bontebrug, Ulftseweg",51.892599,6.392114
4052971,"Bontebrug, Ulftseweg",51.892634,6.392332
4052972,"Westendorp, Boesvelderdijk",51.950307,6.411996
4052973,"Zelhem, Markt",52.007602,6.350238
4052974,"Ulft, Wesenthorstlaan",51.882671,6.375769
4052975,"Ulft, Wesenthorstlaan",51.882618,6.375652
4052976,"Ulft, Weg achter de Blenk",51.889931,6.379227
4052977,"Ulft, Weg achter de Blenk",51.889931,6.379256
4052978,"Ulft, Weg achter de Blenk",51.889977,6.379184
4052979,"Zelhem, Markt",52.007574,6.35031
4052980,"Zelhem, Stikkenweg",51.999861,6.344975
4052981,"Megchelen, Ter Voert",51.838057,6.392841
4052982,"Megchelen, Ter Voert",51.838058,6.392826
4052983,"Gendringen, Kerkplein",51.873076,6.377243
4052984,"Gendringen, Kerkplein",51.873085,6.377243
4052985,"Wieken, Dijkweg",51.870192,6.356647
4052986,"Wieken, Dijkweg",51.870363,6.356564
4052987,"Zelhem, Stikkenweg",51.999996,6.344861
4052988,"Zelhem, Schildersoord",52.010566,6.351569
4052989,"Breedenbroek, Hebinck",51.874812,6.469746
4052990,"Dinxperlo, Weg naar De Heurne",51.870456,6.480996
4052991,"Dinxperlo, Weg naar De Heurne",51.86918,6.481924
4052992,"Dinxperlo, Weg naar De Heurne",51.87016,6.481977
4052993,"Dinxperlo, Groene Kruis",51.866355,6.485093
4052994,"Dinxperlo, Groene Kruis",51.865957,6.485359
4052995,"Terborg, Boeckhorststraat",51.918943,6.368994
4052996,"Dinxperlo, Groene Kruis",51.865957,6.485359
4052997,"Dinxperlo, Willem van Oranjeplein",51.86416,6.487188
4052998,"Dinxperlo, Willem van Oranjeplein",51.864085,6.487578
4052999,"Dinxperlo, Willem van Oranjeplein",51.864085,6.487578
4053000,"Breedenbroek, De Prins",51.885109,6.468279
4053001,"Breedenbroek, De Prins",51.8851,6.468366
4053002,"Terborg, Boeckhorststraat",51.918872,6.368963
4053003,"Terborg, Station",51.922445,6.364156
4053004,"Breedenbroek, Bohnenweide",51.873217,6.474122
4053005,"Breedenbroek, Bohnenweide",51.873043,6.474423
4053006,"De Heurne, Kerk",51.889324,6.49068
4053007,"De Heurne, Kerk",51.889331,6.490811
4053008,"De Heurne, Bruggink",51.893563,6.493893
4053009,"De Heurne, Bruggink",51.893564,6.493792
4053010,"Terborg, Antonia",51.921935,6.359421
4053011,"Aalten, Centrum",51.928336,6.585247
4053012,"Aalten, Zonneheuvel",51.930288,6.588644
4053013,"Aalten, Zonneheuvel",51.930266,6.588149
4053014,"Aalten, 't Walfort",51.935973,6.603047
4053015,"Aalten, 't Walfort",51.935702,6.602327
4053016,"Bredevoort, Tramstraat",51.94327,6.614517
4053017,"Silvolde, Doctor Dreesstraat",51.914041,6.384366
4053018,"Laren, Markeloseweg",52.199289,6.369123
4053019,"Aalten, De Pol",51.925305,6.586228
4053020,"Aalten, Ludgerstraat",51.922389,6.584841
4053021,"Aalten, Ludgerstraat",51.922442,6.584901
4053022,"Ulft, DRU-Laan",51.895027,6.379354
4053023,"Aalten, Admiraal de Ruyterstraat",51.92314,6.573696
4053024,"Aalten, Admiraal de Ruyterstraat",51.923236,6.573975
4053025,"Aalten, Station",51.921471,6.578784
4053026,"Ulft, Keurkamer",51.889125,6.385325
4053027,"Gendringen, Rijnweg",51.877841,6.376084
4053028,"Gendringen, Rijnweg",51.877779,6.375996
4053029,"Haart, Haart",51.928448,6.645839
4053030,"Aalten, Schepersveld",51.92127,6.615734
4053031,"Varsselder, Dorp",51.885837,6.360427
4053032,"Varsselder, Dorp",51.885809,6.360499
4053033,"Breedenbroek, Brokkenstraat",51.883229,6.450702
4053034,"Breedenbroek, Hebinck",51.874893,6.469777
4053035,"Dinxperlo, Groene Kruis",51.866346,6.485078
4053036,"Breedenbroek, De Kroeze",51.879711,6.467816
4053037,"Breedenbroek, De Kroeze",51.879756,6.467889
4053038,"Aalten, Centrum",51.928263,6.585318
4053039,"Aalten, De Pol",51.925331,6.586316
4053040,"Aalten, Station",51.921635,6.579413
4053041,"Ulft, Riezenweg",51.904688,6.364599
4053042,"Ulft, Keurkamer",51.889107,6.385324
4053043,"Aalten, Dijkstraat",51.9236,6.580716
4053044,"Haart, Haart",51.928338,6.646054
4053045,"Aalten, Schepersveld",51.921639,6.6157
4053046,"Lintelo, Halteweg",51.924392,6.514062
4053047,"Lintelo, Halteweg",51.924245,6.514436
4053048,"Barlo, Domme Aanleg",51.962366,6.59605
4053049,"Barlo, Domme Aanleg",51.962358,6.595934
4053050,"Barlo, Barlo",51.955679,6.592408
4053051,"Barlo, Barlo",51.955506,6.592636
4053052,"Bredevoort, Tramstraat",51.943333,6.614505
4053053,"Aalten, Station",51.921635,6.579413
4053054,"Aalten, Dijkstraat",51.923607,6.580818
4053055,"Winterswijk, Station",51.967315,6.716304
4053056,"Winterswijk, Station",51.967315,6.716289
4053057,"Miste, Miste",51.944154,6.660738
4053058,"Winterswijk, De Driemark",51.970027,6.724519
4053059,"Winterswijk, Pelkwijk",51.967756,6.734435
4053060,"Winterswijk, Kloetenseweg",51.971297,6.735328
4053061,"Winterswijk, Vredensehof",51.975293,6.735637
4053062,"Winterswijk, Peperbus",51.975006,6.71905
4053063,"Winterswijk, Ziekenhuis",51.979459,6.701975
4053064,"Winterswijk, Ziekenhuis",51.979341,6.702074
4053065,"Meddo, Goorweg",52.013042,6.705991
4053066,"Zwolle, Drostenhuis",52.029838,6.653235
4053067,"Zwolle, Drostenhuis",52.030171,6.654017
4053068,"Kroezenhoek, Kroezenhoek",51.892229,6.416208
4053069,"Winterswijk, Jaspersweg",51.980325,6.705713
4053070,"Meddo, Beerninkweg",52.001129,6.667133
4053071,"Winterswijk, Delistraat",51.978124,6.711223
4053072,"Meddo, Beerninkweg",52.002686,6.664498
4053073,"Meddo, Goorweg",52.013063,6.705788
4053074,"Sinderen, Keurhorsterweg",51.918685,6.468026
4053075,"Sinderen, Luimesweg",51.893112,6.46115
4053076,"Enschede, Centraal Station",52.221604,6.889702
4053077,"Sinderen, Luimesweg",51.893445,6.461099
4053078,"Sinderen, Klok",51.904684,6.46083
4053079,"Breedenbroek, Marmelhorstweg",51.886045,6.435458
4053080,"Breedenbroek, Marmelhorst",51.886512,6.435556
4053081,"Breedenbroek, Marmelhorst",51.886674,6.435459
4053082,"Enschede, Centraal Station",52.221763,6.889195
4053083,"Breedenbroek, Marmelhorstweg",51.885954,6.435645
4053084,"Enschede, Centraal Station",52.221712,6.889676
4053085,"Breedenbroek, Brokkenstraat",51.883333,6.450225
4053086,"Sinderen, Keurhorsterweg",51.918677,6.467939
4053087,"Enschede, Centraal Station",52.221658,6.889689
4053088,"Enschede, Centraal Station",52.221559,6.889715
4053089,"Enschede, Centraal Station",52.221505,6.889728
4053090,"Enschede, Centraal Station",52.221459,6.889755
4053091,"Sinderen, Klok",51.904754,6.460963
4053092,"Kroezenhoek, Kroezenhoek",51.892183,6.416323
4053093,"Enschede, Centraal Station",52.221826,6.889182
4053094,"Enschede, Centraal Station",52.221766,6.889649
4053095,"Enschede, MST Haaksbergerstraat",52.216096,6.889472
4053096,"Enschede, Centraal Station",52.221414,6.889754
4053097,"Enschede, Centraal Station",52.221916,6.889215
4053098,"Enschede, MST Haaksbergerstraat",52.216937,6.889808
4053099,"Enschede, Centraal Station",52.221342,6.889781
4053100,"Enschede, Varviksingel",52.210595,6.889433
4053101,"Enschede, Varviksingel",52.209624,6.889488
4053102,"Enschede, P+R Zuiderval",52.203653,6.890355
4053103,"Enschede, P+R Zuiderval",52.203724,6.890459
4053104,"Beckum, Bellersweg",52.23283,6.760589
4053105,"Beckum, Wolfkaterweg",52.214391,6.743002
4053106,"Beckum, R.K. Kerk",52.21117,6.74087
4053107,"Beckum, Bentelerweg",52.206126,6.733898
4053108,"Beckum, Wolfkaterweg",52.214287,6.742647
4053109,"Hengelo, Platinastraat",52.241952,6.764663
4053110,"Beckum, R.K. Kerk",52.211132,6.741044
4053111,"Beckum, Bellersweg",52.233034,6.760888
4053112,"Beckum, Sluitersdijk",52.226998,6.752695
4053113,"Beckum, Sluitersdijk",52.22811,6.754515
4053114,"Hengelo, Centraal Station",52.262014,6.795272
4053115,"Hengelo, Centraal Station",52.261879,6.795239
4053116,"Hengelo, ROC van Twente",52.261079,6.789207
4053117,"Hengelo, ROC van Twente",52.26091,6.789802
4053118,"Hengelo, Centraal Station",52.262102,6.794674
4053119,"Hengelo, Centraal Station",52.262116,6.794982
4053120,"Hengelo, Centraal Station",52.262155,6.794705
4053121,"Hengelo, Centraal Station",52.26231,6.794578
4053122,"Hengelo, Centraal Station",52.262261,6.79487
4053123,"Hengelo, Centraal Station",52.261948,6.794757
4053124,"Hengelo, Centraal Station",52.262288,6.794109
4053125,"Hengelo, Centraal Station",52.262062,6.794966
4053126,"Hengelo, Buitenweg",52.260195,6.779555
4053127,"Hengelo, Buitenweg",52.259981,6.779446
4053128,"Hengelo, Geerdinksweg",52.257301,6.7757
4053129,"Hengelo, Geerdinksweg",52.257246,6.77583
4053130,"Hengelo, IJsselstraat",52.253116,6.77078
4053131,"Hengelo, IJsselstraat",52.253044,6.770851
4053132,"Hengelo, HTSP/Vöckersweg",52.247752,6.765253
4053133,"Hengelo, HTSP/Vöckersweg",52.247946,6.765552
4053134,"Hengelo, Platinastraat",52.243368,6.765791
4053135,"Hengelo, Dieselstraat",52.255748,6.77404
4053136,"Hengelo, Dieselstraat",52.255785,6.773924
4053137,"Stepelo, Deelweg",52.195114,6.736301
4053138,"Stepelo, Hulstweg",52.187593,6.736848
4053139,"Stepelo, Hulstweg",52.189251,6.736547
4053140,"Beckum, Bentelerweg",52.205497,6.732358
4053141,"Stepelo, Deelweg",52.193502,6.735828
4053142,"Haaksbergen, Metaalstraat",52.175132,6.740243
4053143,"Haaksbergen, Metaalstraat",52.175382,6.740353
4053144,"Stepelo, Beckummerweg",52.201515,6.729941
4053145,"Haaksbergen, Veldmaterstraat",52.166506,6.739923
4053146,"Stepelo, Beckummerweg",52.200705,6.730794
4053147,"Wolfersveen, Wolfersveen",52.028422,6.396136
4053148,"Wolfersveen, Wolfersveen",52.028581,6.395397
4053149,"Wolfersveen, Het Zonnetje",52.025835,6.373667
4053150,"Wolfersveen, Het Zonnetje",52.026264,6.374988
4053151,"Heelweg, Generaalsweg",51.966501,6.447946
4053152,"Heelweg, Generaalsweg",51.96642,6.44793
4053153,"Varsseveld, Aaltenseweg",51.939913,6.476289
4053154,"Varsseveld, Aaltenseweg",51.939858,6.47636
4053155,"Varsseveld, Den Es",51.945046,6.456675
4053156,"Varsseveld, Den Es",51.944982,6.456776
4053157,"Varsseveld, Den Es",51.945263,6.456564
4053158,"Varsseveld, Prinsenhof",51.940636,6.456309
4053159,"Varsseveld, Prinsenhof",51.940671,6.456339
4053160,"Varsseveld, Duthler",51.944397,6.464776
4053161,"Varsseveld, Station",51.937642,6.458288
4053162,"Varsseveld, Station",51.937677,6.45842
4053163,"Varsseveld, Twenteroute",51.950269,6.459607
4053164,"Varsseveld, Twenteroute",51.950385,6.459625
4053165,"Lintelo, Sluiskes",51.909722,6.524318
4053166,"Lintelo, Sluiskes",51.909785,6.524378
4053167,"IJzerlo, IJzerlo",51.888154,6.542251
4053168,"Haaksbergen, Busstation",52.153214,6.743583
4053169,"Haaksbergen, Lansinkstraat",52.15244,6.735858
4053170,"Varsseveld, Duthler",51.943902,6.463775
4053171,"Haaksbergen, Busstation",52.153348,6.743645
4053172,"Haaksbergen, Blanckenborgh",52.15774,6.750984
4053173,"Haaksbergen, Blanckenborgh",52.157901,6.751793
4053174,"Haaksbergen, Busstation",52.153342,6.743426
4053175,"Haaksbergen, Lansinkstraat",52.152496,6.737219
4053176,"Haaksbergen, Scholtenhagen",52.150868,6.727846
4053177,"Haaksbergen, Scholtenhagen",52.151285,6.730738
4053178,"Haaksbergen, Busstation",52.15326,6.743511
4053179,"Haaksbergen, Busstation",52.153275,6.743745
4053180,"Haaksbergen, Wiedenbroeksingel",52.163751,6.739547
4053181,"Haaksbergen, Eykenhof",52.16179,6.734913
4053182,"Haaksbergen, Veldmaterstraat",52.16845,6.741283
4053183,"Haaksbergen, Mr. Eenhuisstraat",52.157186,6.740561
4053184,"Haaksbergen, Eykenhof",52.161579,6.734468
4053185,"Haaksbergen, Wiedenbroeksingel",52.163967,6.73951
4053186,"Haaksbergen, Mr. Eenhuisstraat",52.157156,6.740794
4053187,"Lochem, Dwarsweg",52.14388,6.382426
4053188,"Lochem, Staring College",52.149532,6.39224
4053189,"Lochem, Staring College",52.149573,6.39376
4053190,"Rietmolen, N18/Rietmolen",52.133626,6.680454
4053191,"Rekken, Kerkemeijer",52.093188,6.714937
4053192,"Rekken, Kerkemeijer",52.092913,6.714578
4053193,"Rekken, Lindevoort",52.094913,6.721381
4053194,"Rekken, Camping Den Borg",52.099146,6.73803
4053195,"Rekken, Camping Den Borg",52.09925,6.738339
4053196,"Rekken, Cafe Rotering",52.098533,6.752169
4053197,"Neede, De Valkhof",52.133848,6.609923
4053198,"Neede, De Valkhof",52.133768,6.609862
4053199,"Rekken, Cafe Rotering",52.098834,6.752616
4053200,"Neede, Kisveld",52.134124,6.597149
4053201,"Neede, Diekmaatschool",52.129332,6.617233
4053202,"Neede, Busstation",52.131118,6.611425
4053203,"Neede, Busstation",52.131217,6.611428
4053204,"Neede, De Huikert",52.135059,6.604171
4053205,"Rekken, Lindevoort",52.094868,6.721379
4053206,"Rekken, Doctor Slotlaan",52.11113,6.751897
4053207,"Rekken, Doctor Slotlaan",52.110768,6.75209
4053208,"Neede, De Huikert",52.135066,6.605194
4053209,"Neede, Kisveld",52.13426,6.597883
4053210,"Rietmolen, N18/Rietmolen",52.13379,6.680283
4053211,"Eibergen, Wolinkweg",52.120205,6.628664
4053212,"Eibergen, Grotestraat",52.102692,6.65178
4053213,"Eibergen, Grotestraat",52.103797,6.651856
4053214,"Eibergen, Wolinkweg",52.119519,6.630704
4053215,"Eibergen, Bartelinksgang",52.100963,6.649542
4053216,"Eibergen, Woestenes",52.113978,6.642858
4053217,"Eibergen, Woestenes",52.113454,6.643967
4053218,"Eibergen, Viersprong",52.098552,6.653911
4053219,"Eibergen, Viersprong",52.098366,6.653628
4053220,"Neede, Reefhorsweg",52.127882,6.619179
4053221,"Neede, Reefhorsweg",52.127601,6.619449
4053222,"Eibergen, Bartelinksgang",52.100905,6.649117
4053223,"Noordijk, Hassink",52.145052,6.576143
4053224,"Eibergen, Steinkampsweg",52.085919,6.63991
4053225,"Eibergen, Steinkampsweg",52.0861,6.639798
4053226,"Noordijk, Hassink",52.144999,6.576098
4053227,"Eibergen, De Meergaarden",52.098633,6.645492
4053228,"Groenlo, Busstation",52.038159,6.623896
